,n,avg_real,avg_cpu,med_cost,matrix,neighborhood_size
0,10,5709700.0,0.0,2.9922735580489253,matrices/10_random_adj_mat_8.txt,10
0,10,6131700.0,0.0,2.828184716381501,matrices/10_random_adj_mat_9.txt,10
0,15,10485700.0,15625000.0,4.499656929310695,matrices/15_random_adj_mat_0.txt,10
0,15,9285300.0,15625000.0,4.31720240919463,matrices/15_random_adj_mat_1.txt,10
0,15,10005600.0,15625000.0,4.304086590188229,matrices/15_random_adj_mat_2.txt,10
0,15,10745800.0,0.0,4.29621574803387,matrices/15_random_adj_mat_3.txt,10
0,15,9913000.0,15625000.0,4.353780736827472,matrices/15_random_adj_mat_4.txt,10
0,15,9126700.0,15625000.0,3.7830498352898934,matrices/15_random_adj_mat_5.txt,10
0,15,8748600.0,0.0,3.3390566690602,matrices/15_random_adj_mat_6.txt,10
0,15,10741500.0,0.0,3.701811361107479,matrices/15_random_adj_mat_7.txt,10
0,15,9250900.0,15625000.0,3.96022553787733,matrices/15_random_adj_mat_8.txt,10
0,15,9509000.0,15625000.0,4.258750020449679,matrices/15_random_adj_mat_9.txt,10
0,20,16108100.0,15625000.0,5.439147002604541,matrices/20_random_adj_mat_0.txt,10
0,20,12527100.0,15625000.0,6.406894482182813,matrices/20_random_adj_mat_1.txt,10
0,20,13513800.0,15625000.0,6.290535807680989,matrices/20_random_adj_mat_2.txt,10
0,20,16529500.0,15625000.0,5.959681606079446,matrices/20_random_adj_mat_3.txt,10
0,20,14272400.0,15625000.0,5.935684369077993,matrices/20_random_adj_mat_4.txt,10
0,20,16661500.0,15625000.0,5.8272357186599635,matrices/20_random_adj_mat_5.txt,10
0,20,13958000.0,15625000.0,5.554890568060822,matrices/20_random_adj_mat_6.txt,10
0,20,13911400.0,15625000.0,5.809403389091503,matrices/20_random_adj_mat_7.txt,10
0,20,14204100.0,15625000.0,6.404341217757859,matrices/20_random_adj_mat_8.txt,10
0,20,13048200.0,15625000.0,5.315654486320281,matrices/20_random_adj_mat_9.txt,10
0,25,20934100.0,15625000.0,6.930473511148845,matrices/25_random_adj_mat_0.txt,10
0,25,21610200.0,31250000.0,7.234677092164192,matrices/25_random_adj_mat_1.txt,10
0,25,20617300.0,15625000.0,7.2171697440601505,matrices/25_random_adj_mat_2.txt,10
0,25,18123800.0,31250000.0,8.198614445052385,matrices/25_random_adj_mat_3.txt,10
0,25,23582200.0,15625000.0,7.020369741016532,matrices/25_random_adj_mat_4.txt,10
0,25,20707300.0,31250000.0,7.343218567259531,matrices/25_random_adj_mat_5.txt,10
0,25,18185000.0,15625000.0,6.3553433131750525,matrices/25_random_adj_mat_6.txt,10
0,25,21760400.0,15625000.0,8.224540353684299,matrices/25_random_adj_mat_7.txt,10
0,25,19579800.0,31250000.0,7.9763741660958996,matrices/25_random_adj_mat_8.txt,10
0,25,21238900.0,15625000.0,5.83210195043453,matrices/25_random_adj_mat_9.txt,10
0,30,25615100.0,31250000.0,9.429640394057952,matrices/30_random_adj_mat_0.txt,10
0,30,26595100.0,31250000.0,9.126642383160304,matrices/30_random_adj_mat_1.txt,10
0,30,25369900.0,31250000.0,9.360536656282237,matrices/30_random_adj_mat_2.txt,10
0,30,30847300.0,31250000.0,8.010114318947108,matrices/30_random_adj_mat_3.txt,10
0,30,26541800.0,15625000.0,9.069814730030386,matrices/30_random_adj_mat_4.txt,10
0,30,26571500.0,31250000.0,8.551941949814717,matrices/30_random_adj_mat_5.txt,10
0,30,28159700.0,31250000.0,9.169114485257804,matrices/30_random_adj_mat_6.txt,10
0,30,27074400.0,31250000.0,9.872472439198479,matrices/30_random_adj_mat_7.txt,10
0,30,23136200.0,15625000.0,9.531403136396136,matrices/30_random_adj_mat_8.txt,10
0,30,23789700.0,15625000.0,8.54135866010514,matrices/30_random_adj_mat_9.txt,10
0,30,27930200.0,31250000.0,8.513143974094753,matrices/30_random_adj_mat_0.txt,10
0,30,26775700.0,31250000.0,8.667648442658178,matrices/30_random_adj_mat_1.txt,10
0,30,25459100.0,31250000.0,10.712084858963156,matrices/30_random_adj_mat_2.txt,10
0,30,26171800.0,15625000.0,9.621846658755786,matrices/30_random_adj_mat_3.txt,10
0,30,25405400.0,31250000.0,9.543083694614634,matrices/30_random_adj_mat_4.txt,10
0,30,28487000.0,31250000.0,9.463269954011562,matrices/30_random_adj_mat_5.txt,10
0,30,26830300.0,31250000.0,8.28471706219607,matrices/30_random_adj_mat_6.txt,10
0,30,29237500.0,31250000.0,8.610584265175419,matrices/30_random_adj_mat_7.txt,10
0,30,28424700.0,31250000.0,9.183938835581692,matrices/30_random_adj_mat_8.txt,10
0,30,24027000.0,15625000.0,8.447579063314757,matrices/30_random_adj_mat_9.txt,10
0,40,41186200.0,46875000.0,13.186131270909991,matrices/40_random_adj_mat_0.txt,10
0,40,43337000.0,46875000.0,12.305651314432398,matrices/40_random_adj_mat_1.txt,10
0,40,44738000.0,46875000.0,12.827785247101529,matrices/40_random_adj_mat_2.txt,10
0,40,37396000.0,31250000.0,13.044409921326379,matrices/40_random_adj_mat_3.txt,10
0,40,41261700.0,31250000.0,11.984065546683091,matrices/40_random_adj_mat_4.txt,10
0,40,39220100.0,46875000.0,12.799964064578498,matrices/40_random_adj_mat_5.txt,10
0,40,40121200.0,46875000.0,11.776519363015371,matrices/40_random_adj_mat_6.txt,10
0,40,46669000.0,46875000.0,11.235490937191909,matrices/40_random_adj_mat_7.txt,10
0,40,37905300.0,31250000.0,12.908294378620134,matrices/40_random_adj_mat_8.txt,10
0,40,36525700.0,46875000.0,14.023770912043982,matrices/40_random_adj_mat_9.txt,10
0,50,44494700.0,46875000.0,16.473963372872284,matrices/50_random_adj_mat_0.txt,10
0,50,55070000.0,46875000.0,15.741391714347778,matrices/50_random_adj_mat_1.txt,10
0,50,51628500.0,62500000.0,15.411499200529894,matrices/50_random_adj_mat_2.txt,10
0,50,51768700.0,46875000.0,15.963848629893679,matrices/50_random_adj_mat_3.txt,10
0,50,58204100.0,62500000.0,16.53276987015949,matrices/50_random_adj_mat_4.txt,10
0,50,49117100.0,46875000.0,15.458909567197457,matrices/50_random_adj_mat_5.txt,10
0,50,51272000.0,46875000.0,16.30284141820143,matrices/50_random_adj_mat_6.txt,10
0,50,48965500.0,46875000.0,16.905367830644906,matrices/50_random_adj_mat_7.txt,10
0,50,58964700.0,62500000.0,15.279870969075043,matrices/50_random_adj_mat_8.txt,10
0,50,52017000.0,46875000.0,15.005607297621616,matrices/50_random_adj_mat_9.txt,10
0,5,4499400.0,0.0,2.249612736828632,matrices/5_random_adj_mat_0.txt,20
0,5,3478300.0,0.0,2.4324100724478357,matrices/5_random_adj_mat_1.txt,20
0,5,4012900.0,0.0,2.092769076252572,matrices/5_random_adj_mat_2.txt,20
0,5,3831200.0,0.0,1.730408540073093,matrices/5_random_adj_mat_3.txt,20
0,5,3733100.0,0.0,1.8381227481602793,matrices/5_random_adj_mat_4.txt,20
0,5,4479400.0,0.0,2.907493662653474,matrices/5_random_adj_mat_5.txt,20
0,5,4218000.0,0.0,2.907678316977325,matrices/5_random_adj_mat_6.txt,20
0,5,4620800.0,0.0,2.72738402847107,matrices/5_random_adj_mat_7.txt,20
0,5,4721900.0,15625000.0,2.1307530483783985,matrices/5_random_adj_mat_8.txt,20
0,5,4291500.0,0.0,2.616055718212318,matrices/5_random_adj_mat_9.txt,20
0,6,7648400.0,15625000.0,2.6549481998199593,matrices/6_random_adj_mat_0.txt,20
0,6,10204400.0,15625000.0,2.3857942300953416,matrices/6_random_adj_mat_1.txt,20
0,6,9348300.0,0.0,2.5826910133607814,matrices/6_random_adj_mat_2.txt,20
0,6,8414300.0,0.0,2.6244799553107248,matrices/6_random_adj_mat_3.txt,20
0,6,6756000.0,15625000.0,2.204890873346207,matrices/6_random_adj_mat_4.txt,20
0,6,5647100.0,0.0,2.1213700507683013,matrices/6_random_adj_mat_5.txt,20
0,6,7625100.0,15625000.0,1.7547496920325507,matrices/6_random_adj_mat_6.txt,20
0,6,5242100.0,0.0,1.9668510853745371,matrices/6_random_adj_mat_7.txt,20
0,6,5323300.0,15625000.0,2.4785680059775683,matrices/6_random_adj_mat_8.txt,20
0,6,7261500.0,0.0,2.442624832178839,matrices/6_random_adj_mat_9.txt,20
0,7,6608700.0,15625000.0,2.5485158336662055,matrices/7_random_adj_mat_0.txt,20
0,7,7813200.0,0.0,2.1133715738835726,matrices/7_random_adj_mat_1.txt,20
0,7,7982100.0,15625000.0,2.765538655869785,matrices/7_random_adj_mat_2.txt,20
0,7,8044500.0,0.0,2.846818037575111,matrices/7_random_adj_mat_3.txt,20
0,7,8066300.0,0.0,2.490845941532837,matrices/7_random_adj_mat_4.txt,20
0,7,7518100.0,15625000.0,2.572356446914053,matrices/7_random_adj_mat_5.txt,20
0,7,7900300.0,0.0,2.399317511596459,matrices/7_random_adj_mat_6.txt,20
0,7,7863600.0,15625000.0,2.869162661634958,matrices/7_random_adj_mat_7.txt,20
0,7,6713800.0,0.0,2.3131457844957337,matrices/7_random_adj_mat_8.txt,20
0,7,7077000.0,15625000.0,1.9213979013365257,matrices/7_random_adj_mat_9.txt,20
0,8,9464900.0,15625000.0,2.169253240672645,matrices/8_random_adj_mat_0.txt,20
0,8,10032200.0,0.0,2.617022360072963,matrices/8_random_adj_mat_1.txt,20
0,8,8766600.0,15625000.0,2.922101088853702,matrices/8_random_adj_mat_2.txt,20
0,8,9656100.0,15625000.0,2.5500304966934046,matrices/8_random_adj_mat_3.txt,20
0,8,9386200.0,0.0,2.259541309300535,matrices/8_random_adj_mat_4.txt,20
0,8,9500100.0,15625000.0,2.5947795613832856,matrices/8_random_adj_mat_5.txt,20
0,8,10123500.0,15625000.0,2.6801242091455992,matrices/8_random_adj_mat_6.txt,20
0,8,8954700.0,0.0,2.653053185766895,matrices/8_random_adj_mat_7.txt,20
0,8,10310900.0,0.0,2.9245232677730293,matrices/8_random_adj_mat_8.txt,20
0,8,8491200.0,15625000.0,2.3974053238819213,matrices/8_random_adj_mat_9.txt,20
0,9,12471600.0,15625000.0,2.761946756155129,matrices/9_random_adj_mat_0.txt,20
0,9,12225900.0,15625000.0,3.4250616930531534,matrices/9_random_adj_mat_1.txt,20
0,9,10878700.0,0.0,2.976243492945899,matrices/9_random_adj_mat_2.txt,20
0,9,12051600.0,15625000.0,2.4796224566556866,matrices/9_random_adj_mat_3.txt,20
0,9,12759000.0,15625000.0,2.7487899806456584,matrices/9_random_adj_mat_4.txt,20
0,9,13350600.0,15625000.0,2.7163262667987818,matrices/9_random_adj_mat_5.txt,20
0,9,12091700.0,15625000.0,2.8945244142259123,matrices/9_random_adj_mat_6.txt,20
0,9,11144600.0,15625000.0,3.495731383744362,matrices/9_random_adj_mat_7.txt,20
0,9,12604900.0,15625000.0,2.9485998664242388,matrices/9_random_adj_mat_8.txt,20
0,9,12513000.0,15625000.0,2.2509074693075624,matrices/9_random_adj_mat_9.txt,20
0,10,14788700.0,15625000.0,2.5606968224794606,matrices/10_random_adj_mat_0.txt,20
0,10,14723700.0,15625000.0,2.91984797950471,matrices/10_random_adj_mat_1.txt,20
0,10,14979600.0,15625000.0,3.3513203310009425,matrices/10_random_adj_mat_2.txt,20
0,10,14768800.0,15625000.0,3.297805212130009,matrices/10_random_adj_mat_3.txt,20
0,10,14288100.0,15625000.0,3.226862917991899,matrices/10_random_adj_mat_4.txt,20
0,10,15294000.0,15625000.0,2.3340510289117335,matrices/10_random_adj_mat_5.txt,20
0,10,15327100.0,15625000.0,2.8527480232166775,matrices/10_random_adj_mat_6.txt,20
0,10,16324300.0,15625000.0,2.8362240587991128,matrices/10_random_adj_mat_7.txt,20
0,10,17572700.0,15625000.0,2.9838991430561856,matrices/10_random_adj_mat_8.txt,20
0,10,12600700.0,15625000.0,2.952205928921248,matrices/10_random_adj_mat_9.txt,20
0,15,28194500.0,31250000.0,4.244902129278284,matrices/15_random_adj_mat_0.txt,20
0,15,26288500.0,31250000.0,3.9930135277560184,matrices/15_random_adj_mat_1.txt,20
0,15,26573600.0,31250000.0,3.8818728856251274,matrices/15_random_adj_mat_2.txt,20
0,15,26293400.0,15625000.0,3.5705023464691177,matrices/15_random_adj_mat_3.txt,20
0,15,28803200.0,15625000.0,3.4941316356236456,matrices/15_random_adj_mat_4.txt,20
0,15,28826900.0,15625000.0,3.9616093030998036,matrices/15_random_adj_mat_5.txt,20
0,15,25432000.0,31250000.0,3.4701096078223195,matrices/15_random_adj_mat_6.txt,20
0,15,24843800.0,31250000.0,3.256858604313993,matrices/15_random_adj_mat_7.txt,20
0,15,24409400.0,15625000.0,3.40838435540735,matrices/15_random_adj_mat_8.txt,20
0,15,27237800.0,15625000.0,3.391067121138725,matrices/15_random_adj_mat_9.txt,20
0,20,40233300.0,46875000.0,4.702455292940025,matrices/20_random_adj_mat_0.txt,20
0,20,44371200.0,46875000.0,5.8851911682764815,matrices/20_random_adj_mat_1.txt,20
0,20,42533900.0,46875000.0,5.811982659509812,matrices/20_random_adj_mat_2.txt,20
0,20,45042000.0,46875000.0,5.451335162260166,matrices/20_random_adj_mat_3.txt,20
0,20,45884100.0,46875000.0,4.970743145473403,matrices/20_random_adj_mat_4.txt,20
0,20,39880200.0,31250000.0,4.831153300473807,matrices/20_random_adj_mat_5.txt,20
0,20,44539700.0,31250000.0,5.521023629341788,matrices/20_random_adj_mat_6.txt,20
0,20,43686600.0,46875000.0,4.921195429125168,matrices/20_random_adj_mat_7.txt,20
0,20,34132000.0,46875000.0,5.6836658446862005,matrices/20_random_adj_mat_8.txt,20
0,20,35060400.0,31250000.0,4.973248641395741,matrices/20_random_adj_mat_9.txt,20
0,25,78054900.0,78125000.0,6.251747529512078,matrices/25_random_adj_mat_0.txt,20
0,25,66276600.0,46875000.0,6.2942603048315435,matrices/25_random_adj_mat_1.txt,20
0,25,66802700.0,78125000.0,5.830401607667359,matrices/25_random_adj_mat_2.txt,20
0,25,56559600.0,62500000.0,6.376923561010042,matrices/25_random_adj_mat_3.txt,20
0,25,62353000.0,62500000.0,5.959620609569376,matrices/25_random_adj_mat_4.txt,20
0,25,52567300.0,46875000.0,8.122061765710537,matrices/25_random_adj_mat_5.txt,20
0,25,59535900.0,62500000.0,5.963103225805021,matrices/25_random_adj_mat_6.txt,20
0,25,51784100.0,46875000.0,6.821523126560811,matrices/25_random_adj_mat_7.txt,20
0,25,63341200.0,78125000.0,6.439761769788333,matrices/25_random_adj_mat_8.txt,20
0,25,62853000.0,62500000.0,6.601395381187602,matrices/25_random_adj_mat_9.txt,20
0,30,78432500.0,78125000.0,7.756204432739077,matrices/30_random_adj_mat_0.txt,20
0,30,78540000.0,78125000.0,8.052137832063258,matrices/30_random_adj_mat_1.txt,20
0,30,83531600.0,78125000.0,8.224525818586237,matrices/30_random_adj_mat_2.txt,20
0,30,73364000.0,78125000.0,7.4562055491079935,matrices/30_random_adj_mat_3.txt,20
0,30,80650600.0,78125000.0,7.444848850652378,matrices/30_random_adj_mat_4.txt,20
0,30,69278900.0,78125000.0,8.27732701515991,matrices/30_random_adj_mat_5.txt,20
0,30,73538300.0,78125000.0,7.401666069929649,matrices/30_random_adj_mat_6.txt,20
0,30,81446200.0,78125000.0,8.026698570974212,matrices/30_random_adj_mat_7.txt,20
0,30,79963000.0,78125000.0,8.309445674794118,matrices/30_random_adj_mat_8.txt,20
0,30,80320600.0,93750000.0,7.192384888985635,matrices/30_random_adj_mat_9.txt,20
0,30,77385100.0,78125000.0,8.247911365002608,matrices/30_random_adj_mat_0.txt,20
0,30,88835300.0,78125000.0,8.075430491883516,matrices/30_random_adj_mat_1.txt,20
0,30,76565400.0,78125000.0,7.745018660247098,matrices/30_random_adj_mat_2.txt,20
0,30,74503800.0,78125000.0,8.225411978632327,matrices/30_random_adj_mat_3.txt,20
0,30,85364300.0,93750000.0,7.568969576468216,matrices/30_random_adj_mat_4.txt,20
0,30,67869600.0,62500000.0,8.022838229442595,matrices/30_random_adj_mat_5.txt,20
0,30,75757700.0,78125000.0,7.885408982760398,matrices/30_random_adj_mat_6.txt,20
0,30,83136400.0,93750000.0,8.676951930007299,matrices/30_random_adj_mat_7.txt,20
0,30,75276400.0,62500000.0,7.8470454836527415,matrices/30_random_adj_mat_8.txt,20
0,30,72381500.0,62500000.0,7.657527999402021,matrices/30_random_adj_mat_9.txt,20
0,40,131064600.0,140625000.0,12.626447272518748,matrices/40_random_adj_mat_0.txt,20
0,40,123063200.0,125000000.0,10.563680963197566,matrices/40_random_adj_mat_1.txt,20
0,40,122110600.0,125000000.0,11.722491445687947,matrices/40_random_adj_mat_2.txt,20
0,40,125380700.0,125000000.0,11.054193466405376,matrices/40_random_adj_mat_3.txt,20
0,40,127052000.0,125000000.0,10.5589080772169,matrices/40_random_adj_mat_4.txt,20
0,40,120149800.0,125000000.0,11.379141573398117,matrices/40_random_adj_mat_5.txt,20
0,40,131656900.0,125000000.0,10.23626430771037,matrices/40_random_adj_mat_6.txt,20
0,40,117609700.0,125000000.0,10.651238842299124,matrices/40_random_adj_mat_7.txt,20
0,40,129744100.0,125000000.0,10.45633765508122,matrices/40_random_adj_mat_8.txt,20
0,40,122071800.0,109375000.0,11.617757816113677,matrices/40_random_adj_mat_9.txt,20
0,50,180208500.0,187500000.0,14.243664602210941,matrices/50_random_adj_mat_0.txt,20
0,50,187385300.0,187500000.0,12.70708730334209,matrices/50_random_adj_mat_1.txt,20
0,50,173861400.0,171875000.0,11.610084686385965,matrices/50_random_adj_mat_2.txt,20
0,50,177084400.0,171875000.0,12.93441149067418,matrices/50_random_adj_mat_3.txt,20
0,50,196045200.0,171875000.0,13.416367462222864,matrices/50_random_adj_mat_4.txt,20
0,50,176727000.0,187500000.0,13.639958077770691,matrices/50_random_adj_mat_5.txt,20
0,50,177162900.0,171875000.0,13.220219507015427,matrices/50_random_adj_mat_6.txt,20
0,50,189417000.0,187500000.0,13.338466002844415,matrices/50_random_adj_mat_7.txt,20
0,50,188366100.0,187500000.0,13.328572794267888,matrices/50_random_adj_mat_8.txt,20
0,50,200652200.0,203125000.0,12.82447204606337,matrices/50_random_adj_mat_9.txt,20
0,5,10436200.0,0.0,2.249612736828632,matrices/5_random_adj_mat_0.txt,50
0,5,9387700.0,15625000.0,2.4324100724478357,matrices/5_random_adj_mat_1.txt,50
0,5,8877900.0,15625000.0,2.092769076252572,matrices/5_random_adj_mat_2.txt,50
0,5,8955000.0,0.0,1.730408540073093,matrices/5_random_adj_mat_3.txt,50
0,5,10577800.0,15625000.0,1.8381227481602793,matrices/5_random_adj_mat_4.txt,50
0,5,10525100.0,15625000.0,2.907493662653474,matrices/5_random_adj_mat_5.txt,50
0,5,10144300.0,15625000.0,2.9076783169773255,matrices/5_random_adj_mat_6.txt,50
0,5,11183100.0,0.0,2.72738402847107,matrices/5_random_adj_mat_7.txt,50
0,5,9463600.0,0.0,2.1307530483783985,matrices/5_random_adj_mat_8.txt,50
0,5,8621100.0,15625000.0,2.616055718212318,matrices/5_random_adj_mat_9.txt,50
0,6,11974400.0,15625000.0,2.6549481998199593,matrices/6_random_adj_mat_0.txt,50
0,6,15043400.0,15625000.0,2.3857942300953416,matrices/6_random_adj_mat_1.txt,50
0,6,19925200.0,0.0,2.5826910133607814,matrices/6_random_adj_mat_2.txt,50
0,6,17557900.0,15625000.0,2.6244799553107248,matrices/6_random_adj_mat_3.txt,50
0,6,18182500.0,31250000.0,2.204890873346207,matrices/6_random_adj_mat_4.txt,50
0,6,12901700.0,15625000.0,2.1213700507683013,matrices/6_random_adj_mat_5.txt,50
0,6,12435900.0,0.0,1.7547496920325507,matrices/6_random_adj_mat_6.txt,50
0,6,12733300.0,0.0,1.9668510853745371,matrices/6_random_adj_mat_7.txt,50
0,6,12127600.0,15625000.0,2.4785680059775683,matrices/6_random_adj_mat_8.txt,50
0,6,14874800.0,15625000.0,2.442624832178839,matrices/6_random_adj_mat_9.txt,50
0,7,21522900.0,31250000.0,2.5485158336662055,matrices/7_random_adj_mat_0.txt,50
0,7,20967300.0,15625000.0,2.1133715738835726,matrices/7_random_adj_mat_1.txt,50
0,7,20664800.0,31250000.0,2.765538655869785,matrices/7_random_adj_mat_2.txt,50
0,7,16753100.0,15625000.0,2.846818037575111,matrices/7_random_adj_mat_3.txt,50
0,7,19685600.0,15625000.0,2.490845941532837,matrices/7_random_adj_mat_4.txt,50
0,7,18649400.0,15625000.0,2.5723564469140525,matrices/7_random_adj_mat_5.txt,50
0,7,19677500.0,15625000.0,2.399317511596459,matrices/7_random_adj_mat_6.txt,50
0,7,19999400.0,15625000.0,2.8691626616349586,matrices/7_random_adj_mat_7.txt,50
0,7,17626200.0,15625000.0,2.3131457844957337,matrices/7_random_adj_mat_8.txt,50
0,7,18596700.0,31250000.0,1.9213979013365257,matrices/7_random_adj_mat_9.txt,50
0,8,27394900.0,31250000.0,2.1692532406726444,matrices/8_random_adj_mat_0.txt,50
0,8,26550900.0,15625000.0,2.617022360072963,matrices/8_random_adj_mat_1.txt,50
0,8,27878000.0,31250000.0,2.922101088853702,matrices/8_random_adj_mat_2.txt,50
0,8,30644700.0,31250000.0,2.5500304966934046,matrices/8_random_adj_mat_3.txt,50
0,8,25053500.0,31250000.0,2.2595413093005345,matrices/8_random_adj_mat_4.txt,50
0,8,24238900.0,31250000.0,2.5947795613832856,matrices/8_random_adj_mat_5.txt,50
0,8,27056100.0,15625000.0,2.6801242091455992,matrices/8_random_adj_mat_6.txt,50
0,8,29770300.0,15625000.0,2.653053185766895,matrices/8_random_adj_mat_7.txt,50
0,8,25412000.0,15625000.0,2.9245232677730293,matrices/8_random_adj_mat_8.txt,50
0,8,27777400.0,31250000.0,2.3974053238819213,matrices/8_random_adj_mat_9.txt,50
0,9,37403300.0,46875000.0,2.761946756155129,matrices/9_random_adj_mat_0.txt,50
0,9,33960400.0,31250000.0,3.4250616930531534,matrices/9_random_adj_mat_1.txt,50
0,9,31956200.0,31250000.0,2.976243492945899,matrices/9_random_adj_mat_2.txt,50
0,9,33968600.0,31250000.0,2.4796224566556866,matrices/9_random_adj_mat_3.txt,50
0,9,34797000.0,46875000.0,2.748789980645658,matrices/9_random_adj_mat_4.txt,50
0,9,38661400.0,31250000.0,2.7163262667987813,matrices/9_random_adj_mat_5.txt,50
0,9,31454700.0,31250000.0,2.8945244142259123,matrices/9_random_adj_mat_6.txt,50
0,9,28682600.0,31250000.0,3.4309257711030487,matrices/9_random_adj_mat_7.txt,50
0,9,32916600.0,31250000.0,2.9485998664242383,matrices/9_random_adj_mat_8.txt,50
0,9,42426000.0,31250000.0,2.2509074693075624,matrices/9_random_adj_mat_9.txt,50
0,10,39224900.0,46875000.0,2.426402243497891,matrices/10_random_adj_mat_0.txt,50
0,10,38607100.0,31250000.0,2.9198479795047105,matrices/10_random_adj_mat_1.txt,50
0,10,41391500.0,31250000.0,3.351320331000942,matrices/10_random_adj_mat_2.txt,50
0,10,47500600.0,46875000.0,3.2978052121300085,matrices/10_random_adj_mat_3.txt,50
0,10,41391800.0,46875000.0,3.226862917991899,matrices/10_random_adj_mat_4.txt,50
0,10,42868400.0,46875000.0,2.3340510289117335,matrices/10_random_adj_mat_5.txt,50
0,10,48211600.0,46875000.0,2.8527480232166775,matrices/10_random_adj_mat_6.txt,50
0,10,45262700.0,46875000.0,2.836224058799113,matrices/10_random_adj_mat_7.txt,50
0,10,39477900.0,46875000.0,2.9838991430561856,matrices/10_random_adj_mat_8.txt,50
0,10,43449100.0,46875000.0,2.828184716381501,matrices/10_random_adj_mat_9.txt,50
0,15,91007400.0,93750000.0,3.789866729993998,matrices/15_random_adj_mat_0.txt,50
0,15,86872600.0,78125000.0,3.2927732135176573,matrices/15_random_adj_mat_1.txt,50
0,15,87611000.0,93750000.0,3.5270007811878443,matrices/15_random_adj_mat_2.txt,50
0,15,91612400.0,93750000.0,3.378179703697804,matrices/15_random_adj_mat_3.txt,50
0,15,93890200.0,93750000.0,3.118158107507727,matrices/15_random_adj_mat_4.txt,50
0,15,91392800.0,78125000.0,3.2357632585905294,matrices/15_random_adj_mat_5.txt,50
0,15,79006900.0,78125000.0,3.04073081915953,matrices/15_random_adj_mat_6.txt,50
0,15,97494100.0,93750000.0,3.0981129097070603,matrices/15_random_adj_mat_7.txt,50
0,15,87238400.0,78125000.0,2.8507736718829975,matrices/15_random_adj_mat_8.txt,50
0,15,84595500.0,93750000.0,3.4625394267365257,matrices/15_random_adj_mat_9.txt,50
0,20,138536000.0,140625000.0,4.450506356819379,matrices/20_random_adj_mat_0.txt,50
0,20,128242500.0,125000000.0,5.150510741625241,matrices/20_random_adj_mat_1.txt,50
0,20,152130200.0,156250000.0,4.699450732625513,matrices/20_random_adj_mat_2.txt,50
0,20,149580400.0,156250000.0,4.348872208795467,matrices/20_random_adj_mat_3.txt,50
0,20,157356200.0,156250000.0,4.559649621502803,matrices/20_random_adj_mat_4.txt,50
0,20,148662400.0,140625000.0,4.2498694344438315,matrices/20_random_adj_mat_5.txt,50
0,20,155553200.0,156250000.0,3.944171869119295,matrices/20_random_adj_mat_6.txt,50
0,20,140937900.0,140625000.0,4.05383104127494,matrices/20_random_adj_mat_7.txt,50
0,20,136974400.0,125000000.0,5.036914369392983,matrices/20_random_adj_mat_8.txt,50
0,20,129093100.0,140625000.0,4.602424733933229,matrices/20_random_adj_mat_9.txt,50
0,25,217113700.0,218750000.0,5.085344960255295,matrices/25_random_adj_mat_0.txt,50
0,25,217129300.0,218750000.0,5.287383019347796,matrices/25_random_adj_mat_1.txt,50
0,25,231396500.0,234375000.0,4.7193445688555835,matrices/25_random_adj_mat_2.txt,50
0,25,216072100.0,218750000.0,5.618694856493601,matrices/25_random_adj_mat_3.txt,50
0,25,223187600.0,218750000.0,5.40249238644396,matrices/25_random_adj_mat_4.txt,50
0,25,238570900.0,234375000.0,6.095529655084551,matrices/25_random_adj_mat_5.txt,50
0,25,256528700.0,265625000.0,4.3216152511774615,matrices/25_random_adj_mat_6.txt,50
0,25,210342000.0,203125000.0,6.223150263598732,matrices/25_random_adj_mat_7.txt,50
0,25,214727600.0,203125000.0,5.7908818148515095,matrices/25_random_adj_mat_8.txt,50
0,25,222581900.0,234375000.0,5.172969876614411,matrices/25_random_adj_mat_9.txt,50
0,30,298653400.0,296875000.0,6.523857260248957,matrices/30_random_adj_mat_0.txt,50
0,30,284942900.0,281250000.0,6.0306250623790625,matrices/30_random_adj_mat_1.txt,50
0,30,247318100.0,250000000.0,7.334696176543515,matrices/30_random_adj_mat_2.txt,50
0,30,287906600.0,296875000.0,6.04736076107243,matrices/30_random_adj_mat_3.txt,50
0,30,302146700.0,296875000.0,6.644976446201388,matrices/30_random_adj_mat_4.txt,50
0,30,271731000.0,281250000.0,7.270110732958085,matrices/30_random_adj_mat_5.txt,50
0,30,278212000.0,281250000.0,6.60771558103417,matrices/30_random_adj_mat_6.txt,50
0,30,280045100.0,281250000.0,6.904387879434417,matrices/30_random_adj_mat_7.txt,50
0,30,293875000.0,296875000.0,6.524692962825004,matrices/30_random_adj_mat_8.txt,50
0,30,289651200.0,281250000.0,6.083237439696732,matrices/30_random_adj_mat_9.txt,50
0,30,304881500.0,312500000.0,6.960357632418995,matrices/30_random_adj_mat_0.txt,50
0,30,302501100.0,296875000.0,6.602312320121355,matrices/30_random_adj_mat_1.txt,50
0,30,275221000.0,281250000.0,6.982092540458462,matrices/30_random_adj_mat_2.txt,50
0,30,301304700.0,296875000.0,6.8283428983331955,matrices/30_random_adj_mat_3.txt,50
0,30,291191300.0,296875000.0,6.914764521990315,matrices/30_random_adj_mat_4.txt,50
0,30,280426400.0,281250000.0,7.046611195309656,matrices/30_random_adj_mat_5.txt,50
0,30,274504600.0,281250000.0,6.324152364375713,matrices/30_random_adj_mat_6.txt,50
