,n,avg_real,avg_cpu,med_cost,matrix,popsize
0,40,259545848.0,258750000.0,10.511085523644521,matrices/40_random_adj_mat_6.txt,10
0,40,259534064.0,258750000.0,11.580582463431472,matrices/40_random_adj_mat_7.txt,10
0,40,259421284.0,259375000.0,11.689520424841458,matrices/40_random_adj_mat_8.txt,10
0,40,260095908.0,260000000.0,12.929025774775457,matrices/40_random_adj_mat_9.txt,10
0,50,427464136.0,426250000.0,16.684426528374367,matrices/50_random_adj_mat_0.txt,10
0,50,424706220.0,424375000.0,15.789997452828697,matrices/50_random_adj_mat_1.txt,10
0,50,427257552.0,425625000.0,15.213641393237546,matrices/50_random_adj_mat_2.txt,10
0,50,426913344.0,425625000.0,15.647246120459002,matrices/50_random_adj_mat_3.txt,10
0,50,426648948.0,426875000.0,16.675590640002184,matrices/50_random_adj_mat_4.txt,10
0,50,425875564.0,425000000.0,16.241913100532717,matrices/50_random_adj_mat_5.txt,10
0,50,427370804.0,427500000.0,16.23955530639214,matrices/50_random_adj_mat_6.txt,10
0,50,426344532.0,425625000.0,16.371186264504626,matrices/50_random_adj_mat_7.txt,10
0,50,426195888.0,424375000.0,15.804699571595933,matrices/50_random_adj_mat_8.txt,10
0,50,428288172.0,427500000.0,15.595352067324205,matrices/50_random_adj_mat_9.txt,10
0,5,7691420.0,7500000.0,2.249612736828632,matrices/5_random_adj_mat_0.txt,20
0,5,7329512.0,7500000.0,2.4324100724478357,matrices/5_random_adj_mat_1.txt,20
0,5,7308812.0,7500000.0,2.092769076252572,matrices/5_random_adj_mat_2.txt,20
0,5,7665912.0,7500000.0,1.730408540073093,matrices/5_random_adj_mat_3.txt,20
0,5,7424284.0,7500000.0,1.8381227481602793,matrices/5_random_adj_mat_4.txt,20
0,5,7334536.0,7500000.0,2.907493662653474,matrices/5_random_adj_mat_5.txt,20
0,5,7465232.0,7500000.0,2.907678316977325,matrices/5_random_adj_mat_6.txt,20
0,5,7428364.0,6875000.0,2.72738402847107,matrices/5_random_adj_mat_7.txt,20
0,5,7326960.0,7500000.0,2.1307530483783985,matrices/5_random_adj_mat_8.txt,20
0,5,7302940.0,7500000.0,2.616055718212318,matrices/5_random_adj_mat_9.txt,20
0,6,9244196.0,9375000.0,2.6549481998199593,matrices/6_random_adj_mat_0.txt,20
