,n,avg_real,avg_cpu,med_cost,matrix,initialTemperature
0,30,8022656.0,8125000.0,6.664716441995404,matrices/30_random_adj_mat_4.txt,20
0,30,7936376.0,7500000.0,7.282638321148796,matrices/30_random_adj_mat_5.txt,20
0,30,8551864.0,8750000.0,6.385329328936503,matrices/30_random_adj_mat_6.txt,20
0,30,7997300.0,8125000.0,6.879276375166376,matrices/30_random_adj_mat_7.txt,20
0,30,8325460.0,8125000.0,7.152167414452703,matrices/30_random_adj_mat_8.txt,20
0,30,8667664.0,7500000.0,6.13786500820612,matrices/30_random_adj_mat_9.txt,20
0,30,7989816.0,8125000.0,6.8510470915451975,matrices/30_random_adj_mat_0.txt,20
0,30,7964456.0,8125000.0,6.4867866809965,matrices/30_random_adj_mat_1.txt,20
0,30,7957140.0,8125000.0,7.132763163962817,matrices/30_random_adj_mat_2.txt,20
0,30,7929428.0,8125000.0,6.982904428803627,matrices/30_random_adj_mat_3.txt,20
0,30,7974960.0,8125000.0,6.580837231772871,matrices/30_random_adj_mat_4.txt,20
0,30,7908892.0,7500000.0,7.205077093567574,matrices/30_random_adj_mat_5.txt,20
0,30,7888292.0,8125000.0,6.5377395420875875,matrices/30_random_adj_mat_6.txt,20
0,30,7839620.0,8125000.0,6.904829618295772,matrices/30_random_adj_mat_7.txt,20
0,30,7962620.0,8125000.0,6.754383029126324,matrices/30_random_adj_mat_8.txt,20
0,30,7956572.0,7500000.0,6.422052094178889,matrices/30_random_adj_mat_9.txt,20
0,40,9881676.0,10000000.0,9.255088879622992,matrices/40_random_adj_mat_0.txt,20
0,40,9981896.0,10000000.0,8.739710968673707,matrices/40_random_adj_mat_1.txt,20
0,40,9935268.0,10000000.0,9.1222281896534,matrices/40_random_adj_mat_2.txt,20
0,40,9979180.0,10000000.0,8.850265813637867,matrices/40_random_adj_mat_3.txt,20
0,40,9925828.0,10000000.0,8.784970111185295,matrices/40_random_adj_mat_4.txt,20
0,40,9931132.0,10000000.0,9.074926198890664,matrices/40_random_adj_mat_5.txt,20
0,40,9916712.0,10000000.0,8.55485926837332,matrices/40_random_adj_mat_6.txt,20
0,40,9964908.0,10000000.0,8.791269313760496,matrices/40_random_adj_mat_7.txt,20
0,40,9939404.0,10000000.0,8.529942063739059,matrices/40_random_adj_mat_8.txt,20
0,40,9922480.0,10000000.0,9.282416712581622,matrices/40_random_adj_mat_9.txt,20
0,50,11947736.0,12500000.0,11.151294997959663,matrices/50_random_adj_mat_0.txt,20
0,50,11945164.0,11875000.0,10.90452244705538,matrices/50_random_adj_mat_1.txt,20
0,50,11896168.0,11875000.0,10.844430780481844,matrices/50_random_adj_mat_2.txt,20
0,50,11960556.0,11875000.0,10.602975172571947,matrices/50_random_adj_mat_3.txt,20
0,50,11911232.0,11875000.0,10.90033319385293,matrices/50_random_adj_mat_4.txt,20
0,50,11933752.0,11875000.0,11.429692292519956,matrices/50_random_adj_mat_5.txt,20
0,50,11927168.0,11875000.0,11.254675667843875,matrices/50_random_adj_mat_6.txt,20
0,50,12066308.0,11875000.0,11.200365848248962,matrices/50_random_adj_mat_7.txt,20
0,50,11969048.0,11875000.0,10.75329925232397,matrices/50_random_adj_mat_8.txt,20
0,50,12564652.0,12500000.0,10.316543497831457,matrices/50_random_adj_mat_9.txt,20
