,n,avg_real,avg_cpu,med_cost,matrix
0,9,692180.0,781250.0,2.896435051393299,matrices/9_random_adj_mat_4.txt
0,9,714475.0,781250.0,2.907303997445542,matrices/9_random_adj_mat_5.txt
0,9,686590.0,781250.0,3.1517057797698254,matrices/9_random_adj_mat_6.txt
0,9,712255.0,781250.0,3.644887856294395,matrices/9_random_adj_mat_7.txt
0,9,739900.0,781250.0,3.3725331305084776,matrices/9_random_adj_mat_8.txt
0,9,707155.0,781250.0,2.461636168797204,matrices/9_random_adj_mat_9.txt
0,10,808585.0,781250.0,3.0502316281124084,matrices/10_random_adj_mat_0.txt
0,10,820035.0,781250.0,3.5301681828550846,matrices/10_random_adj_mat_1.txt
0,10,811155.0,781250.0,3.985416845800724,matrices/10_random_adj_mat_2.txt
0,10,807800.0,1562500.0,3.662547574600897,matrices/10_random_adj_mat_3.txt
0,10,808295.0,781250.0,3.9010842489907294,matrices/10_random_adj_mat_4.txt
0,10,895830.0,781250.0,2.838053998256104,matrices/10_random_adj_mat_5.txt
0,10,815775.0,781250.0,3.2375643179542055,matrices/10_random_adj_mat_6.txt
0,10,797890.0,781250.0,3.5153675985742963,matrices/10_random_adj_mat_7.txt
0,10,825565.0,781250.0,3.313009152513094,matrices/10_random_adj_mat_8.txt
0,10,838325.0,781250.0,3.4402977715083667,matrices/10_random_adj_mat_9.txt
0,15,1451695.0,1562500.0,4.947122801365751,matrices/15_random_adj_mat_0.txt
0,15,1456400.0,1562500.0,4.680856627577955,matrices/15_random_adj_mat_1.txt
0,15,1448470.0,1562500.0,4.770082959023874,matrices/15_random_adj_mat_2.txt
0,15,1447705.0,1562500.0,4.313006775788772,matrices/15_random_adj_mat_3.txt
0,15,1431785.0,1562500.0,4.28150380818521,matrices/15_random_adj_mat_4.txt
0,15,1438490.0,1562500.0,4.280644976118622,matrices/15_random_adj_mat_5.txt
0,15,1414675.0,1562500.0,4.045245365561682,matrices/15_random_adj_mat_6.txt
0,15,1450065.0,1562500.0,4.050201906974484,matrices/15_random_adj_mat_7.txt
0,15,1417255.0,1562500.0,4.537202999160391,matrices/15_random_adj_mat_8.txt
0,15,1423395.0,1562500.0,4.705082944611313,matrices/15_random_adj_mat_9.txt
0,20,2193905.0,2343750.0,5.5603805289365145,matrices/20_random_adj_mat_0.txt
0,20,2176045.0,1562500.0,6.971497489338903,matrices/20_random_adj_mat_1.txt
0,20,2218965.0,2343750.0,6.795893588839798,matrices/20_random_adj_mat_2.txt
0,20,2180695.0,2343750.0,6.468222801240618,matrices/20_random_adj_mat_3.txt
0,20,2208515.0,2343750.0,5.928149591183482,matrices/20_random_adj_mat_4.txt
0,20,2213130.0,2343750.0,5.535655778450039,matrices/20_random_adj_mat_5.txt
0,20,2222315.0,2343750.0,6.371137922944273,matrices/20_random_adj_mat_6.txt
0,20,2179910.0,2343750.0,5.418489007336061,matrices/20_random_adj_mat_7.txt
0,20,2180295.0,2343750.0,6.939715331519019,matrices/20_random_adj_mat_8.txt
0,20,2205955.0,2343750.0,5.918107397408381,matrices/20_random_adj_mat_9.txt
0,25,3110195.0,3125000.0,6.7149216068064925,matrices/25_random_adj_mat_0.txt
0,25,3125375.0,3125000.0,7.450524819249149,matrices/25_random_adj_mat_1.txt
0,25,3133615.0,3125000.0,6.648453696243742,matrices/25_random_adj_mat_2.txt
0,25,3441145.0,3125000.0,6.955143297060694,matrices/25_random_adj_mat_3.txt
0,25,3367185.0,3906250.0,7.3336450279031125,matrices/25_random_adj_mat_4.txt
0,25,3151180.0,3125000.0,7.8967201996026795,matrices/25_random_adj_mat_5.txt
0,25,3112840.0,3125000.0,6.681166806258556,matrices/25_random_adj_mat_6.txt
0,25,3152405.0,3125000.0,8.235882498956833,matrices/25_random_adj_mat_7.txt
0,25,3114485.0,3125000.0,7.3802805725453275,matrices/25_random_adj_mat_8.txt
0,25,3120710.0,3125000.0,6.53716212363315,matrices/25_random_adj_mat_9.txt
0,30,4180090.0,4687500.0,8.788143041655555,matrices/30_random_adj_mat_0.txt
0,30,4265140.0,3906250.0,8.365795490836934,matrices/30_random_adj_mat_1.txt
0,30,4277425.0,4687500.0,8.947035845390028,matrices/30_random_adj_mat_2.txt
0,30,4469935.0,4687500.0,8.953374708767686,matrices/30_random_adj_mat_3.txt
0,30,4379800.0,3906250.0,8.443209910062087,matrices/30_random_adj_mat_4.txt
0,30,4294150.0,4687500.0,9.198859494440928,matrices/30_random_adj_mat_5.txt
0,30,4400835.0,4687500.0,7.736338670535748,matrices/30_random_adj_mat_6.txt
0,30,4222640.0,3906250.0,8.240681720868354,matrices/30_random_adj_mat_7.txt
0,30,4169135.0,4687500.0,8.739685389445073,matrices/30_random_adj_mat_8.txt
0,30,4152725.0,3906250.0,8.121327843713901,matrices/30_random_adj_mat_9.txt
0,40,6934045.0,7031250.0,10.475277255434388,matrices/40_random_adj_mat_0.txt
0,40,6840485.0,7031250.0,10.47258384812547,matrices/40_random_adj_mat_1.txt
0,40,6978810.0,7031250.0,10.238129953681534,matrices/40_random_adj_mat_2.txt
0,40,7241755.0,7031250.0,10.733508067337482,matrices/40_random_adj_mat_3.txt
0,40,6915200.0,7031250.0,10.215141091932296,matrices/40_random_adj_mat_4.txt
0,40,6861930.0,7031250.0,10.9254989056417,matrices/40_random_adj_mat_5.txt
0,40,6829420.0,7031250.0,9.541819441313109,matrices/40_random_adj_mat_6.txt
0,40,6847355.0,7031250.0,10.53504552772106,matrices/40_random_adj_mat_7.txt
0,40,7067355.0,7031250.0,10.12281125723663,matrices/40_random_adj_mat_8.txt
0,40,6959305.0,7031250.0,10.610280312836807,matrices/40_random_adj_mat_9.txt
0,50,10279010.0,10156250.0,11.845219611860136,matrices/50_random_adj_mat_0.txt
0,50,10582400.0,10937500.0,11.835764775011956,matrices/50_random_adj_mat_1.txt
0,50,10748400.0,10156250.0,11.668900812487937,matrices/50_random_adj_mat_2.txt
0,50,10067320.0,9375000.0,11.300462229011558,matrices/50_random_adj_mat_3.txt
0,50,10142725.0,10156250.0,11.588587353322485,matrices/50_random_adj_mat_4.txt
0,50,10226235.0,10156250.0,12.307181596262843,matrices/50_random_adj_mat_5.txt
0,50,10646950.0,10156250.0,12.18975418291187,matrices/50_random_adj_mat_6.txt
0,50,10193815.0,10156250.0,11.553823113952266,matrices/50_random_adj_mat_7.txt
0,50,10077640.0,10156250.0,11.272933103265355,matrices/50_random_adj_mat_8.txt
0,50,10221400.0,10156250.0,11.183268321944702,matrices/50_random_adj_mat_9.txt
