,med_cost,restarts
0,8.985822340384514,"[np.float64(23.64503601368681), np.float64(23.233374370415508), np.float64(23.013578426253364), np.float64(22.76005459069268), np.float64(22.637581529437636), np.float64(21.792849759159186), np.float64(21.740269536947746), np.float64(21.458076575894847), np.float64(20.804740937831045), np.float64(20.739527685230396), np.float64(20.458124071950966), np.float64(20.387203681432222), np.float64(19.903685890105233), np.float64(19.81339557103107), np.float64(19.427248041079647), np.float64(19.333417136971715), np.float64(19.14288974671752), np.float64(18.045677565399398), np.float64(17.726249954964405), np.float64(17.614412814202534), np.float64(17.318930895240417), np.float64(17.014629137810342), np.float64(16.92844060160234), np.float64(16.79670374738978), np.float64(16.384750267588984), np.float64(16.075803259239617), np.float64(15.922775396132717), np.float64(15.85891730116781), np.float64(15.39727808355666), np.float64(14.878840368046571), np.float64(14.87587308648401), np.float64(14.69378928845676), np.float64(14.577707205129267), np.float64(14.498890301628352), np.float64(14.478667262314756), np.float64(14.218632138379371), np.float64(14.082971547343515), np.float64(13.96997493980234)]"
0,8.954808260256197,"[np.float64(19.436329897893742), np.float64(19.011678378403275), np.float64(18.329894171663728), np.float64(17.86750869640129), np.float64(17.418179363843), np.float64(17.28631067125393), np.float64(16.6678841653582), np.float64(16.340439973746804), np.float64(15.799814131618005), np.float64(15.612397685567528), np.float64(15.466121763155087), np.float64(15.03050597351688), np.float64(14.825155621324072), np.float64(14.770730351280633), np.float64(14.714233135578777), np.float64(13.98339645968892), np.float64(13.833786930030566), np.float64(13.807197001570351), np.float64(13.794489390000681), np.float64(13.717651648425779), np.float64(13.679772787918106), np.float64(13.602255521293381), np.float64(13.259470705330019), np.float64(13.000560398757521), np.float64(12.874534387038082), np.float64(12.64491640907045), np.float64(12.538426784666706), np.float64(12.50791230505044), np.float64(12.42213745398163), np.float64(12.311937494835874), np.float64(12.102591499156183), np.float64(12.04061004020102), np.float64(11.927074829002734), np.float64(11.915939432458241)]"
0,9.213372240439037,"[np.float64(21.14413693444986), np.float64(20.411379591612803), np.float64(19.60262336363606), np.float64(19.321434743985204), np.float64(18.145873278030646), np.float64(17.525429004052146), np.float64(17.4491302301052), np.float64(17.420807819462357), np.float64(17.34111183110475), np.float64(17.333043888338278), np.float64(17.123713542451075), np.float64(16.370507403146057), np.float64(16.051157495973204), np.float64(15.814650659502236), np.float64(15.79040672211155), np.float64(15.777633820639815), np.float64(15.618476330042975), np.float64(15.480311939051537), np.float64(15.239443534514228), np.float64(14.86850960048943), np.float64(14.772421029746594), np.float64(14.539522209238894), np.float64(14.30129316166448), np.float64(14.217226180857763), np.float64(14.00484631362965), np.float64(13.706846876290138), np.float64(13.635124950679062), np.float64(13.603641415777714), np.float64(13.314704429178482), np.float64(13.102013393528132), np.float64(13.093093605350646), np.float64(13.081363024721815), np.float64(13.045321281843126), np.float64(12.952260823921256), np.float64(12.949437169758406), np.float64(12.608348672258105), np.float64(12.588722456694894), np.float64(12.56726690925073), np.float64(12.340610211572443), np.float64(12.265600530480903), np.float64(12.128495581529629)]"
0,8.467262503187417,"[np.float64(20.75664092698915), np.float64(20.318688225263312), np.float64(20.287877653556112), np.float64(19.210512458169664), np.float64(19.19226024689524), np.float64(19.18316207344516), np.float64(19.18301828485115), np.float64(18.993976395594576), np.float64(18.79894207040305), np.float64(18.591000966779365), np.float64(18.41404910715678), np.float64(18.17350484803961), np.float64(17.919834246596857), np.float64(17.36822307074209), np.float64(17.095520725270447), np.float64(16.729063456273533), np.float64(16.630663863879107), np.float64(16.620972768831255), np.float64(16.513226434943554), np.float64(16.023900439008745), np.float64(16.023134882270917), np.float64(15.938288453267672), np.float64(15.867510118713753), np.float64(15.697625381477197), np.float64(15.120792745164293), np.float64(15.059870346231966), np.float64(14.307137220138186), np.float64(14.050855725383308), np.float64(13.964579838834469), np.float64(13.78866579335231), np.float64(13.78286150389788), np.float64(13.629426387928312), np.float64(13.620348331360796), np.float64(13.097645965820256), np.float64(12.925477274616979), np.float64(12.829279455469461), np.float64(12.729532085902514), np.float64(12.540000783896318), np.float64(12.478822144465397), np.float64(12.42910677022312), np.float64(12.404343976080833), np.float64(12.403385170003746), np.float64(12.394832414095434), np.float64(12.30774968526394), np.float64(12.251862898875695), np.float64(12.199392592884038), np.float64(12.066261421580036), np.float64(12.022857355174125), np.float64(11.952750961520735), np.float64(11.88588779334333), np.float64(11.86573070990886), np.float64(11.48323735744588), np.float64(11.434918587128784), np.float64(11.428649169840646), np.float64(10.813031389082823), np.float64(10.4768906791856), np.float64(10.469717419587264), np.float64(10.393348320090649), np.float64(10.031554928618313), np.float64(10.003709011043293), np.float64(9.837732747419386), np.float64(9.813454763293231), np.float64(9.71723832006394), np.float64(9.474719994840449), np.float64(9.473250118060024), np.float64(9.252639801747561), np.float64(9.240994769514689)]"
0,8.606061601297192,"[np.float64(19.63836950920367), np.float64(19.13123127503482), np.float64(19.128467418581067), np.float64(18.82172484343016), np.float64(18.275454017087647), np.float64(18.06588166115995), np.float64(17.919690555967662), np.float64(17.704146700500388), np.float64(17.33118117670808), np.float64(16.93277165660921), np.float64(16.468583980501833), np.float64(16.171932286441027), np.float64(15.99167276938222), np.float64(15.972303398668114), np.float64(15.915522162503052), np.float64(14.66667626222203), np.float64(13.936236114173145), np.float64(13.897539620796502), np.float64(13.669229676769673), np.float64(13.654355382257567), np.float64(13.4705584201166), np.float64(13.466737270420783), np.float64(13.228456888322622), np.float64(13.137623715331419), np.float64(13.083173941693078), np.float64(12.92231412107925), np.float64(12.873645048380709), np.float64(12.8503887345771), np.float64(12.668762937623777), np.float64(12.634510062496505), np.float64(12.603462731890037), np.float64(12.484432623018861), np.float64(12.4187242655551), np.float64(12.405044960947777), np.float64(12.249646329330481), np.float64(12.088038141583903), np.float64(12.009085335605365), np.float64(11.827414878880374), np.float64(11.798257752340685), np.float64(11.68677053228542), np.float64(11.544831700435148), np.float64(11.387446282041925)]"
0,8.919341488487241,"[np.float64(20.83683844302946), np.float64(20.700851801265422), np.float64(20.598589282499404), np.float64(19.401753454455577), np.float64(19.02775915429818), np.float64(18.85087555861394), np.float64(18.377613429545445), np.float64(18.347178361293953), np.float64(17.365318333558704), np.float64(17.29583727390129), np.float64(16.805786839370157), np.float64(16.524718139991425), np.float64(16.024228606504614), np.float64(15.711125669208634), np.float64(15.386115446692552), np.float64(15.329113279390668), np.float64(14.916404403005368), np.float64(14.6767386077354), np.float64(14.588574576652336), np.float64(14.460256105142985), np.float64(14.365782724007477), np.float64(13.694810053254523), np.float64(13.599935763411846), np.float64(13.55876013372642), np.float64(13.528273229274838), np.float64(13.426157972360054), np.float64(13.311582786962147), np.float64(13.221749707895109), np.float64(13.14279675209161), np.float64(12.890065797759847), np.float64(12.70805694859089), np.float64(12.705369972993756), np.float64(12.703714265663578), np.float64(12.593388466896855), np.float64(12.39937516886864), np.float64(12.08363314106034), np.float64(12.06363537102844)]"
0,8.289431824066172,"[np.float64(19.76405093511417), np.float64(19.607832035759557), np.float64(18.845405315273858), np.float64(18.694508643243744), np.float64(17.995879507796307), np.float64(17.696813079341005), np.float64(17.665773189724593), np.float64(17.41575654429346), np.float64(16.933047227346158), np.float64(16.85474145853978), np.float64(16.10810506314083), np.float64(15.856022666816486), np.float64(15.826713929609994), np.float64(15.441570107016691), np.float64(14.926831061977492), np.float64(14.875319701745832), np.float64(14.696056310860294), np.float64(14.604794345222546), np.float64(14.478793820473735), np.float64(13.78828894870267), np.float64(13.35023042764101), np.float64(13.228016440603154), np.float64(13.196297914083852), np.float64(12.987982321060604), np.float64(12.781830343888567), np.float64(12.77511557270619), np.float64(12.58363360043654), np.float64(12.571095585376895), np.float64(12.417079177498593), np.float64(12.203890694610898), np.float64(12.014600045976229), np.float64(11.713230612013488), np.float64(11.6530237528456), np.float64(10.88341685619954), np.float64(10.859838792591832), np.float64(10.85874724829111), np.float64(10.844515015164838), np.float64(10.726892293854076), np.float64(10.638391272203613), np.float64(10.614691935576975), np.float64(10.544358466702747), np.float64(10.219649054612786), np.float64(10.156461921469441), np.float64(10.1375188835703), np.float64(10.11638533107649), np.float64(10.061481655681908), np.float64(9.763889964304909), np.float64(9.728418896730002), np.float64(9.52135471152013), np.float64(9.378470096975013), np.float64(9.37291582458241), np.float64(9.038396229389075), np.float64(8.940870556835726), np.float64(8.881493147854439), np.float64(8.880523685733937)]"
0,8.760599560893336,"[np.float64(17.433351135552147), np.float64(17.353226195503286), np.float64(16.97587642587251), np.float64(16.45001797834066), np.float64(16.398840320862178), np.float64(16.1254947192348), np.float64(15.747879893940214), np.float64(15.695102412803882), np.float64(15.636491067810846), np.float64(14.952159312489426), np.float64(14.917462605442024), np.float64(14.808249219711067), np.float64(14.568493648441004), np.float64(14.28685429584723), np.float64(14.14952387706705), np.float64(14.091391571755906), np.float64(14.083174251309433), np.float64(14.062648164955704), np.float64(14.019503547820788), np.float64(13.858169839198267), np.float64(13.770477575459386), np.float64(13.15965925881566), np.float64(12.883605251534336), np.float64(12.862309832358669), np.float64(12.851756498132154), np.float64(12.551591491849297), np.float64(12.396393246294267), np.float64(12.392253540416707), np.float64(12.285884469995885), np.float64(12.214486451579297), np.float64(12.014132593398543), np.float64(11.950399789026221), np.float64(11.448300788357765), np.float64(11.326989365689373), np.float64(11.278548242016154), np.float64(11.158599162740922), np.float64(10.782803132039001), np.float64(10.694506974040966), np.float64(10.40829667161437), np.float64(10.262103420766579), np.float64(10.197209265356271), np.float64(9.73404594757394), np.float64(9.637273456087971), np.float64(9.533240183236), np.float64(9.516745790832966)]"
0,8.512185494414432,"[np.float64(20.31934445946326), np.float64(19.97307103019836), np.float64(19.669650911917994), np.float64(18.41891261064522), np.float64(17.999412974061727), np.float64(17.830920385675313), np.float64(17.73078826511559), np.float64(16.592914276967733), np.float64(16.34026956839644), np.float64(16.17475135811933), np.float64(15.692898142335926), np.float64(15.587316855886515), np.float64(15.348280631944592), np.float64(15.035445774445149), np.float64(14.963975264038604), np.float64(14.933845663120518), np.float64(14.928591856707348), np.float64(14.918544591398824), np.float64(14.59397581481509), np.float64(13.841647330155446), np.float64(13.771339992444522), np.float64(13.57528957853728), np.float64(13.393719081535128), np.float64(12.77389820324615), np.float64(12.696179159049711), np.float64(12.444989397038904), np.float64(12.35530095964364), np.float64(12.048475576893846), np.float64(12.019073574580748), np.float64(11.825257616874627), np.float64(11.48494120018661), np.float64(11.4699512171634), np.float64(11.063798689725523), np.float64(10.985377831902726), np.float64(10.9745455723411), np.float64(10.83121947744686), np.float64(10.582574852310646), np.float64(10.480501415423108), np.float64(10.267309523113136), np.float64(9.906105925354913), np.float64(9.835445300518478), np.float64(9.833512341685944), np.float64(9.82698635072693), np.float64(9.306007779930495), np.float64(9.26181877874731), np.float64(9.050283616098561), np.float64(8.985935411113944), np.float64(8.87872772436593), np.float64(8.847358944056205), np.float64(8.758809090049196), np.float64(8.600614797406418), np.float64(8.580938352529445), np.float64(8.512185494414432)]"
0,9.726224591303158,"[np.float64(22.648980486918624), np.float64(22.392687766909333), np.float64(20.937287134271415), np.float64(20.52893204547842), np.float64(20.367813125514452), np.float64(19.402477452646284), np.float64(18.88440576076759), np.float64(18.7203148750729), np.float64(18.708724598046953), np.float64(18.706434905784853), np.float64(17.894304208701687), np.float64(16.98198720445608), np.float64(16.95231109598633), np.float64(16.79213804352707), np.float64(16.668831818375267), np.float64(15.840239666565461), np.float64(15.824470546403617), np.float64(15.777784783581227), np.float64(15.418382129247226), np.float64(15.363770548548777), np.float64(15.343753735698883), np.float64(15.27633645166858), np.float64(15.201805286754269), np.float64(15.17683390192097), np.float64(15.054521566458773), np.float64(14.665894979228128), np.float64(14.595992976710807), np.float64(14.502104267182657), np.float64(14.468651752540712), np.float64(14.448373332569988), np.float64(14.42208130293454), np.float64(14.306682626214066), np.float64(14.259306440876717), np.float64(14.223398927123874), np.float64(14.195081021258929), np.float64(14.183578180645085), np.float64(13.838816447499127), np.float64(13.687445714594933), np.float64(13.221006642131574), np.float64(13.128146701828571), np.float64(13.081783591924168), np.float64(13.056587324256123), np.float64(13.056308412114552), np.float64(12.435453931079907), np.float64(12.350786247563633), np.float64(12.194697632143876), np.float64(12.16477738899748), np.float64(12.150251278160981), np.float64(11.962542584900902), np.float64(11.489624182518384), np.float64(11.320478724962069)]"
0,9.560137169034446,"[np.float64(28.117508708135126), np.float64(27.46742975587491), np.float64(27.432637431047965), np.float64(26.901964772031768), np.float64(26.46034634610236), np.float64(25.908249593670483), np.float64(25.822820016446748), np.float64(25.021508149766394), np.float64(24.946335391250756), np.float64(24.742532377111964), np.float64(24.67780477648379), np.float64(24.675614283099268), np.float64(24.606129155549695), np.float64(24.232321824989942), np.float64(24.14307390372957), np.float64(24.12912394372112), np.float64(22.786128606375936), np.float64(22.73201292876936), np.float64(22.53218209991475), np.float64(22.21044308592709), np.float64(22.152776690874187), np.float64(21.596183881135673), np.float64(21.481445612014245), np.float64(21.23446927942689), np.float64(21.071637234136592), np.float64(21.067487078976416), np.float64(20.933103747300407), np.float64(20.40200300028973), np.float64(19.96341327573674), np.float64(19.89801713053526), np.float64(19.55687846780895), np.float64(19.12329410306043), np.float64(19.023860480728004), np.float64(18.830345303571004), np.float64(18.720515107205383), np.float64(18.68595300271961), np.float64(18.442891215710045), np.float64(18.28745850244452), np.float64(18.140335180032665), np.float64(18.038003729149878), np.float64(17.987196787971907), np.float64(17.585714153874743), np.float64(16.99235150796967), np.float64(16.879343257515796), np.float64(16.83563762876121), np.float64(16.242939550550144), np.float64(16.174990274172995), np.float64(15.728748047808628), np.float64(15.665504459787867), np.float64(15.664937370976086), np.float64(15.33310129089546), np.float64(15.294267962256026), np.float64(14.528773020297418), np.float64(14.325309039198485), np.float64(14.237543802189132), np.float64(14.133335564319957)]"
0,10.559727385460492,"[np.float64(26.267507818321757), np.float64(25.81866825371633), np.float64(25.555037945035377), np.float64(25.22496650438843), np.float64(25.13471421037685), np.float64(25.006700211513856), np.float64(24.486155267551023), np.float64(23.66530672366947), np.float64(23.50707092264295), np.float64(23.469453002996236), np.float64(23.129010069731574), np.float64(22.735208535078403), np.float64(22.23879292304298), np.float64(22.162062737632606), np.float64(21.942449312751428), np.float64(21.914868989661837), np.float64(21.83968512630804), np.float64(21.156100719447103), np.float64(20.996819361731156), np.float64(20.560185270527047), np.float64(20.5168915062941), np.float64(20.103164180516725), np.float64(20.04612724366765), np.float64(19.80075813713518), np.float64(19.62732417827992), np.float64(19.615467434234287), np.float64(19.600230255027988), np.float64(19.589211344952673), np.float64(19.346599805666862), np.float64(19.220668678178573), np.float64(19.077469669121953), np.float64(19.075709822825832), np.float64(18.86139623872403), np.float64(18.775219233220223), np.float64(18.552302222339115), np.float64(18.103075389998533), np.float64(16.95703705271714), np.float64(16.865800558029157), np.float64(16.85658684850281), np.float64(16.537570262686586), np.float64(16.24579928752564), np.float64(16.128371433805025), np.float64(15.39763307326823), np.float64(15.304491458918204), np.float64(14.944606994179312), np.float64(14.887526921811824), np.float64(14.851927349411943), np.float64(14.3315950136955), np.float64(13.930976129455637), np.float64(13.645933077473021), np.float64(13.425589130377968), np.float64(13.37611507367427), np.float64(13.090926467957168), np.float64(13.024856999669499), np.float64(13.008307989707472), np.float64(12.788040468880922), np.float64(12.728428670038408), np.float64(12.702035225770778), np.float64(12.418173883260396), np.float64(12.328349113370047), np.float64(12.179632349777822), np.float64(12.097683421511292), np.float64(12.01113357352881), np.float64(11.854739941377982), np.float64(11.842784896108705), np.float64(11.804755758273137), np.float64(11.733306979157927), np.float64(11.6159484552016)]"
0,9.667012383369489,"[np.float64(25.65245623733994), np.float64(25.57573659580048), np.float64(24.32985609504904), np.float64(24.227428112590076), np.float64(23.91244298649714), np.float64(22.17319035466739), np.float64(21.38572678305979), np.float64(21.382536619465856), np.float64(21.166785833584587), np.float64(20.850035697528245), np.float64(20.764332851629337), np.float64(20.584107360235787), np.float64(20.234989660302208), np.float64(20.233617604059045), np.float64(19.931369002626536), np.float64(19.71316961645878), np.float64(19.60075696640647), np.float64(19.445112648599064), np.float64(19.403408418766563), np.float64(19.09927459398285), np.float64(19.01118037876768), np.float64(19.009000253592845), np.float64(18.92928994656193), np.float64(18.864114757051755), np.float64(18.672173285673356), np.float64(18.560650392922796), np.float64(18.539348314627308), np.float64(18.175200312134386), np.float64(17.76141956970951), np.float64(17.726636735581383), np.float64(17.255680037016724), np.float64(17.255568310092613), np.float64(17.23176395817797), np.float64(17.16577621785823), np.float64(17.094908852404874), np.float64(17.00213143037399), np.float64(16.947281725376953), np.float64(16.935590339265595), np.float64(16.88552983511046), np.float64(16.597010655913813), np.float64(16.21162354954859), np.float64(16.155467353735403), np.float64(16.115398802410933), np.float64(16.113762208729405), np.float64(15.67175105742316), np.float64(15.499488466227959), np.float64(15.471252956537834), np.float64(15.431923059074952), np.float64(15.233537461386359), np.float64(14.870339434466617), np.float64(14.578924606587362), np.float64(14.505579287179371), np.float64(14.240837559377644), np.float64(14.218007499093005), np.float64(14.15089454447732), np.float64(14.015886627925816), np.float64(13.907353199937713), np.float64(13.877162144046487), np.float64(13.855320727563958), np.float64(13.851075139129463), np.float64(13.598864235600084), np.float64(13.559071776524762), np.float64(13.527348290976109), np.float64(13.514124384077041), np.float64(13.322542744755037), np.float64(13.02588306003484), np.float64(12.586475579160302), np.float64(12.57564996546012), np.float64(12.4698001230536), np.float64(12.428318624061307), np.float64(12.38148401885455), np.float64(12.228142855693395)]"
0,9.991252109395239,"[np.float64(26.785140833741472), np.float64(26.749120788287797), np.float64(26.37724277185557), np.float64(26.275876747228413), np.float64(25.899206124286696), np.float64(24.770358596920023), np.float64(24.70299970245394), np.float64(24.308607304705998), np.float64(24.29853518687113), np.float64(24.016872258623636), np.float64(23.93284693627284), np.float64(23.549657131820837), np.float64(22.514189367209124), np.float64(22.49831749290112), np.float64(22.272796108915745), np.float64(21.663835931037944), np.float64(21.475285972249754), np.float64(21.34954843038938), np.float64(21.141231289967376), np.float64(21.075705535023562), np.float64(20.990729492429576), np.float64(20.9268984959324), np.float64(20.704076802865874), np.float64(20.014066033319814), np.float64(19.42441758950881), np.float64(18.960466685513868), np.float64(18.643700391342062), np.float64(18.615642955136952), np.float64(18.564121313211025), np.float64(18.456984751894293), np.float64(17.828639416509972), np.float64(17.5393522056675), np.float64(17.451788439156324), np.float64(16.743951316111097), np.float64(16.700821679938308), np.float64(15.796942266071326), np.float64(15.789810216930576), np.float64(15.530747353003084), np.float64(15.413686898384064), np.float64(15.207785186814089), np.float64(14.77008514363289), np.float64(14.692137302437557), np.float64(14.596040078406208), np.float64(14.541935551829665), np.float64(14.402351737857275), np.float64(14.361269876862655), np.float64(14.180778772374712), np.float64(13.958550710724806), np.float64(13.506399153209337), np.float64(13.337301834350491), np.float64(13.311905434033523), np.float64(12.861149106283992), np.float64(12.659219940613792), np.float64(12.611404831997987), np.float64(12.568759505217997), np.float64(12.42195171453368), np.float64(12.389468180754793), np.float64(12.26089640853872), np.float64(12.14464143005856), np.float64(12.067085386635842), np.float64(12.036881083411593), np.float64(11.982594924224514), np.float64(11.953390536943587), np.float64(11.825415139993623)]"
0,11.511497887825051,"[np.float64(27.738382956144363), np.float64(27.27840846677822), np.float64(26.536101489012594), np.float64(26.45526594709808), np.float64(25.99349366910149), np.float64(25.747995557472358), np.float64(25.619608961064475), np.float64(25.47424037885441), np.float64(25.458119749565228), np.float64(25.103166381234026), np.float64(24.02850103857176), np.float64(23.691080672506388), np.float64(23.487925236617848), np.float64(22.72837538572937), np.float64(22.423733682715756), np.float64(22.19410401587932), np.float64(21.887517686510428), np.float64(21.492954290308006), np.float64(20.4221772841085), np.float64(20.343774312806644), np.float64(20.058535680304928), np.float64(20.006081352125115), np.float64(19.776006147928733), np.float64(19.669728515201378), np.float64(19.634095112403408), np.float64(19.476712360888058), np.float64(19.017623978550297), np.float64(18.906333443724947), np.float64(17.736339911998364), np.float64(17.239076581376825), np.float64(17.22694777643143), np.float64(17.059518454556457), np.float64(16.914273394982782), np.float64(16.783563794685566), np.float64(16.75877977961483), np.float64(16.581369083924347), np.float64(16.469886392282515), np.float64(16.132150552839327), np.float64(16.062508823752474), np.float64(16.046278144929953), np.float64(15.99363519716012), np.float64(15.407802800151092), np.float64(15.318704637444903), np.float64(15.218130151238443), np.float64(14.949197722352103), np.float64(14.557163229674414), np.float64(14.553279121061694), np.float64(14.437583733017322), np.float64(14.33515531404484), np.float64(14.238766733121041), np.float64(13.94312059026697), np.float64(13.91377798379454), np.float64(13.555615914204543), np.float64(13.490974422037871), np.float64(13.40997880976728), np.float64(13.349930163336401), np.float64(13.2466692189415), np.float64(13.213490776389538), np.float64(13.011942359503395), np.float64(12.95282952448767), np.float64(12.82321412271558), np.float64(12.819113120608966), np.float64(12.696460663668596), np.float64(12.393215353975558), np.float64(12.125046889183308), np.float64(12.013198874603582), np.float64(11.905855567030185), np.float64(11.90047119857518), np.float64(11.86757834744794), np.float64(11.862837945216425), np.float64(11.688132855354786), np.float64(11.600794083734174), np.float64(11.511497887825051)]"
0,10.74049343075494,"[np.float64(25.926680564518087), np.float64(25.53525023867616), np.float64(25.402649723381277), np.float64(23.678907738254843), np.float64(23.268936438770307), np.float64(22.75773462591983), np.float64(22.236575702983515), np.float64(21.211835399359625), np.float64(20.912170984594727), np.float64(20.61780580304757), np.float64(20.556086479964108), np.float64(19.73586969535786), np.float64(19.690499441002455), np.float64(19.435722099891116), np.float64(18.91499381443181), np.float64(18.912991229899383), np.float64(18.865919036666686), np.float64(18.623859038601225), np.float64(18.538150806552682), np.float64(18.26721763516063), np.float64(18.061040230559854), np.float64(17.673138288781264), np.float64(17.65720389557792), np.float64(17.48526741623039), np.float64(17.219657104908713)]"
0,11.434366333099778,"[np.float64(23.875656916326182), np.float64(23.791075165542924), np.float64(23.588400603082), np.float64(23.492600950293866), np.float64(23.459929162597216), np.float64(23.14765088024104), np.float64(22.68023147720125), np.float64(22.671357205442092), np.float64(22.13023931179315), np.float64(21.492584587060634), np.float64(21.314274570959334), np.float64(20.898654002286197), np.float64(20.635525269532504), np.float64(19.874733875332804), np.float64(19.676720550659034), np.float64(19.63932564304117), np.float64(19.50470514524938), np.float64(19.02854724105685), np.float64(18.71880594837047), np.float64(18.032949217432293), np.float64(18.018412694598357), np.float64(17.876464254789067), np.float64(17.812804712063684), np.float64(17.44443432316991), np.float64(17.381099878531725), np.float64(16.702030930534093), np.float64(16.40585033943019), np.float64(16.305664842491986), np.float64(16.305214898728906), np.float64(16.20391400434365), np.float64(15.952233759313938), np.float64(15.540773876252821), np.float64(15.413134984480008)]"
0,10.879598121298374,"[np.float64(29.675973690977404), np.float64(29.125600321068095), np.float64(28.709990129632303), np.float64(27.512349049837912), np.float64(26.956992393550742), np.float64(26.68863775815898), np.float64(25.99470860933766), np.float64(25.828160464700733), np.float64(25.687233156354658), np.float64(24.76569623778219), np.float64(23.981067959188373), np.float64(23.882561938666452), np.float64(23.823277438531054), np.float64(23.553825299804835), np.float64(22.855926073278056), np.float64(22.554613321856596), np.float64(22.504563398794907), np.float64(22.48390039776448), np.float64(21.48759249615747), np.float64(21.29359104489048), np.float64(21.074913925689827), np.float64(20.49950725816961), np.float64(20.114864176930592), np.float64(19.819706929137443), np.float64(19.320591294007272), np.float64(19.112713531960043), np.float64(18.93965409200486), np.float64(18.677468886727656), np.float64(18.579164068795052), np.float64(18.343364507508), np.float64(18.236889511250798), np.float64(18.20621581574022), np.float64(18.052942150047112), np.float64(17.780128462903065), np.float64(17.093451348987138), np.float64(16.296057890637226), np.float64(16.244918998663604), np.float64(16.244226278201953), np.float64(16.221810848487145), np.float64(15.773637720429814), np.float64(15.717689491419335), np.float64(15.699665843895444), np.float64(15.346925168019018), np.float64(15.172182722183587), np.float64(15.120349742510065), np.float64(15.118730923501563), np.float64(15.006483135663684), np.float64(14.834811308022356), np.float64(14.637927612678858), np.float64(14.631262194186641), np.float64(14.62242652814385), np.float64(14.50818305501309), np.float64(14.507518454724426), np.float64(14.481864857041451), np.float64(14.420252706635402), np.float64(14.195491168846832), np.float64(14.143022547232825), np.float64(14.128172096053596), np.float64(14.012674331608817), np.float64(13.980808962645037), np.float64(13.720742662710611), np.float64(13.557192063735378), np.float64(13.551744667880659), np.float64(13.47541628540329), np.float64(13.285264395495853), np.float64(13.105430992460745), np.float64(13.101875539766452), np.float64(13.071240806169387), np.float64(12.709493599874666), np.float64(12.580270428582256), np.float64(12.327926060924895), np.float64(12.160115999961882)]"
0,10.540921592178846,"[np.float64(23.932763845867104), np.float64(23.8186576165923), np.float64(23.49961091739336), np.float64(23.332068854083143), np.float64(23.217209496343155), np.float64(22.968365894832086), np.float64(22.510743129060447), np.float64(22.20345737092629), np.float64(20.691190571166985), np.float64(20.58374163873739), np.float64(19.810680992241345), np.float64(19.45499627214787), np.float64(19.422346478277692), np.float64(19.318747916306634), np.float64(19.2048589269261), np.float64(18.99392671883713), np.float64(18.960202459320033), np.float64(18.498713387130945), np.float64(18.298434244557267), np.float64(18.09707462613074), np.float64(18.086006778453655), np.float64(18.041060300049917), np.float64(17.84458270450039), np.float64(17.691757363154736), np.float64(17.557567445319318), np.float64(17.52540956398557), np.float64(17.43976028673479), np.float64(17.157922999427804), np.float64(16.779307907196742), np.float64(16.753670530561042), np.float64(16.735806641100233), np.float64(16.651374866911556), np.float64(16.543745907944075), np.float64(15.896936006449042), np.float64(15.420384295504318), np.float64(15.174007785498084), np.float64(14.440681682890924), np.float64(14.247424617636446), np.float64(14.017889695651705), np.float64(13.790723138258759), np.float64(13.775247305547236), np.float64(13.512246607554967), np.float64(13.479466788205249), np.float64(13.207377057500047), np.float64(13.170050600081424), np.float64(12.896851782753611), np.float64(12.862184894683542), np.float64(12.835478795209825), np.float64(12.643755163105402), np.float64(12.309943349804259), np.float64(12.181720488627974), np.float64(12.134849647477132), np.float64(12.110516342723347), np.float64(12.034404831820101), np.float64(11.842214384385914), np.float64(11.748050655073573)]"
0,10.295741482054453,"[np.float64(26.94855717648396), np.float64(26.177114997492325), np.float64(24.86420692990103), np.float64(24.39554350235729), np.float64(24.203696729318544), np.float64(24.070594853949594), np.float64(23.797281289012822), np.float64(23.601012944390053), np.float64(23.43645816609449), np.float64(23.005553809129097), np.float64(22.20691090781437), np.float64(21.925091824625458), np.float64(21.471613194029043), np.float64(21.05776126750877), np.float64(21.016108905554034), np.float64(20.45533815507027), np.float64(20.368560715819417), np.float64(20.230921789988994), np.float64(19.979074835566554), np.float64(19.52722868457662), np.float64(19.176254750664604), np.float64(19.01835573731896), np.float64(18.911756730224372), np.float64(18.698131590363715), np.float64(18.3056243284045), np.float64(18.01522182065891), np.float64(17.73371350731551), np.float64(17.701960079018143), np.float64(17.44177634905165), np.float64(17.21426752094673), np.float64(17.189053425232796), np.float64(17.140621752710622), np.float64(17.08108831254108), np.float64(16.947537793136522), np.float64(16.91773136992373), np.float64(16.744760764841274), np.float64(15.87711740040892), np.float64(15.542805691918677), np.float64(15.528649735252198), np.float64(15.4860080265337), np.float64(15.45424621743889), np.float64(15.424712412308127), np.float64(15.069889935645401), np.float64(14.777760003062824), np.float64(13.867929492653895), np.float64(13.770851007037308), np.float64(13.718146595030854), np.float64(13.690010678011712), np.float64(12.907012308369131), np.float64(12.882606129384204), np.float64(12.788694612280619), np.float64(12.539987122012954), np.float64(12.196497428187996), np.float64(12.069295669697784), np.float64(11.975578397517049), np.float64(11.943095312515041), np.float64(11.606848720289117)]"
